author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
vicky smith,/gp/profile/amzn1.account.AECY2KNQM7BHWL4BCR5YG54L46NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,Love this book. My gbabies favorite.,It is holding up well to my 2 year old.,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Elle,/gp/profile/amzn1.account.AGCUR6P7XFEJ6XNHEYIZ5NY5PYTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,So fun for the baby to play with.,Good product.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Janice Parcels,/gp/profile/amzn1.account.AELBZBTO3TGZ7LKO4ED7C3ZTV66A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,Great gift,Quality,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Reeee,/gp/profile/amzn1.account.AEHKL2NLVUDDQBJYSXR3V5OOLTYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,"Cute ,well put together my 17months old loves it and to make it interesting she has the Spanish version too!",Educative!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Dr. W,/gp/profile/amzn1.account.AFU6EFNJKAA47PAOHKKWLRO4QBIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,Good product,Recommended,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Yesenia Anderson,/gp/profile/amzn1.account.AGGUWSC2CQ2I6PBMQUQTQDLG3VGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,THIS TOY IS VERY STURDY AND NOT CHEAP LOOKING AT ALL,LOVE THIS,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Joyce A. Luker,/gp/profile/amzn1.account.AFFTIFGVRXAVVMM7PCWQTWKAHUHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,Product was as listed. Great for kids learning Spanish or English.,Great age appropriate learning,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
SoapBoxScooter,/gp/profile/amzn1.account.AGF4LVNFREL6WWLW5TC5N6CDTU6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews,5.0 out of 5 stars,This item is dope!!,I like it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Shanna,/gp/profile/amzn1.account.AERRB5FBVQBUH63ZMT4EEKGIOZUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,I love this product for my son. It is very educational.,Excellent for children learning.,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Christina,/gp/profile/amzn1.account.AHJSKVSA4GQ2X3TIDZTI7LMJVCWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,4.0 out of 5 stars,"Buttons are very very touch sensitive, other than that I have no complaints. My daughter loves this book!",Touch sensitive,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Lentyn A. Myers,/gp/profile/amzn1.account.AH5W3DIG4Z3GRU2DV2MOHIS264PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,Love it.,Love it,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
JC,/gp/profile/amzn1.account.AHGZMWVTGVN6UHFFK7FUQ7WYCANQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 25, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,This books is an excellent tool for learning for my grandchildren.  They love it.,Great Tool for Learning.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Krickett D. Sweet,/gp/profile/amzn1.account.AHO36LPEZER3RSULYKFFN7LBIJKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,Perfect!,Love it!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Yariloves83,/gp/profile/amzn1.account.AHSQ7HH4XOCUQ62TP3MIBDJQF4AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,cute learning. Gift,Its in Spanish and English,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
CDBurton,/gp/profile/amzn1.account.AFUMXNUZCBGDPKV52GKEJDRIKY3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,Great for learning words in English and Spanish!,Loved!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AEIRIMTZYXUEGK2EVHKAVHD2KRLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,Super cute. Great learning tool for children.,Great learning tool.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGGF7EL4DRQASSJ7FY3E3TYRFIYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,I liked the durability of the product for our little one. I like that the content has multiple levels of learning and will benefit her throughout the next few stages of learning.,Product will grow with the child,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Tamara,/gp/profile/amzn1.account.AFXQFO6C3BAZOJVOIQYSZ44ETYMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews,5.0 out of 5 stars,"Llegó antes de la fecha, perfectas condiciones",Excelente!!!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,One person found this helpful
robin.c,/gp/profile/amzn1.account.AE45DJVFFLVV4GT2PSFAYOWXMVIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,4.0 out of 5 stars,good toy to keep my kids busy inside the car and they did learn the Spanish words from listen from te book.,my girls love the book and learn the Spanish,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Tumuruu,/gp/profile/amzn1.account.AHXTI3Q33AMNN65X5HLXXN2DHGHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,5.0 out of 5 stars,Very nice.,Viry nice,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
c keller,/gp/profile/amzn1.account.AHZV56IR3QMFTYTEYAFP7HVCRYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,5.0 out of 5 stars,Just what I was looking for. Grandson took to it immediately.,Great learning tool,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Elsa Zuniga,/gp/profile/amzn1.account.AESAFIXSO7MJDH5GJ5YRXI2I6IWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,4.0 out of 5 stars,"Algo de entretenimiento y educación en una sola, al niño le gusta mucho y tiene la opción de cambiar el idioma. Son cosas básicas pero ideales para una educación inicial.",Bonito diseño,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
alta denise brown,/gp/profile/amzn1.account.AGSGEZMJ22QKNDWTLGIOYM3HFDTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,4.0 out of 5 stars,😊,😊,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHQ6CV7JIKH7QQETVYNW774YK4OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 21, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,5.0 out of 5 stars,Great for the price,For a 1yr old,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Tracy,/gp/profile/amzn1.account.AG55Q4ODGSIOIAFKWJIN5RLFI2MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,5.0 out of 5 stars,My daughter loves it and so do I. Educational and easy to use.,My daughter loves it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
SANDRA MALIK,/gp/profile/amzn1.account.AHBU6LV5RD4B54PHYHF7IRU2ZSNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,5.0 out of 5 stars,Grandson is just learning to talk so he tries to repeat the sounds.,Good learning book,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Mrs .Dee,/gp/profile/amzn1.account.AGOFHDDEW2XBAZGUGSKBUEVL6ECA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,5.0 out of 5 stars,Awesome learning toy ! Not a bad price for everything it says . Easy to use .,Durable for a toddler,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Julia,/gp/profile/amzn1.account.AEDIPT3BQJHFDB47L5A3ABJNAOUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews,5.0 out of 5 stars,Really cool toy. 1 year old enjoys it and will definitely still play with it for several years. Worth way more than the price!,Great toy for learning words,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Andre Dixon,/gp/profile/amzn1.account.AH2JFH4WV5YPIXBWTAC6TQAQGR3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,Where do I start. Bought this for my 8 months  old son and he loves it. His mom loves it as well. It's an excellent learning toy. Highly recommend.,Incredible,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Kenneth Moerli,/gp/profile/amzn1.account.AGCDSOSPFGM52OO6GLYHCQ7R36MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,like it,nice,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Kizzel,/gp/profile/amzn1.account.AH5KVWB54G3UCRFJXTDBXOAQYQAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,Great gift for my 2 and 1/2 year old. Would recommend to early learners,Great gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Laura,/gp/profile/amzn1.account.AHYOACPC3GZGMPPACACYAUASXRGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,Great toy,Great toy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Robert Kitchen,/gp/profile/amzn1.account.AH67WT6BVGAL5K565AM4IQ3PNP6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 10, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,Great product,👍,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AFZ5DUBWSVSO5FDWKEV5K3OQV54A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,We’ve had this a month now. My 2 year old son still loves it. And I like that’s he’s learning. He calls it his computer book.,Good purchase,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Angel11,/gp/profile/amzn1.account.AFMIFWOTPGA7DAGJJOWPWCIAIDVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,5 month old grandson loved it immediately!,Great Learning Toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Cierra Kathryn,/gp/profile/amzn1.account.AFO7C735UEPAORIA7NU7IZAYZR5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,Came on time and looks just like the picture.,Great,"Style: Frustration Free PackagingColor: Animals, PinkVerified Purchase",
Bridget,/gp/profile/amzn1.account.AHHUOUUTNHUWNJIBZZ5EHRL2AAPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,4.0 out of 5 stars,Good educational toy for toddlers. And durable,Educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Cynthia Wilson,/gp/profile/amzn1.account.AHVQ7SZHGENEZME5AE5BJNLOAYAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews,5.0 out of 5 stars,Great educational and play value,Love that it offers English and Spanish,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Pedro R. De Obeso,/gp/profile/amzn1.account.AHTZF6XMW2NOFG7VCJSWZIBOAT3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,Great product and the buttons are easy to grab for my kid,Great toy for toddlers,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Marjorie Landry,/gp/profile/amzn1.account.AEFZ3F63R5GUJZR7JMX2LMKCYC5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,Wonderful toy for a young child.,Great gift,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Jamie,/gp/profile/amzn1.account.AF66M2RUK6G73NGJNWFUWSWWYZCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,"My youngest really enjoys this, and I enjoy that it's an educational toy.",Fun & Educational,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Candice,/gp/profile/amzn1.account.AHQQDOD4CZPNWODK5T4QDVFWOJWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 21, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,Great,Great,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Susan Hall,/gp/profile/amzn1.account.AFQYKWU33INSOIQW4URDCFRYCETQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,The perfect gift for my 6 month old granddaughter for Christmas !,Age appropriate,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Chowdury,/gp/profile/amzn1.account.AHCYMD7SNY7DJG7IFAP5DXXN236Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2020",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,2.0 out of 5 stars,"I liked the product so much. My 1 year old son loved it. But within 1 week of use, its English button stopped working and now it only speks in spanish!!!:-(So i do not recommend the product!",Faulty language button,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Jessie,/gp/profile/amzn1.account.AE2GQZLTRWH2ARJJ2N65JHJYWQYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,"Love it, will help my daughter learn both languages !😊",My daughter loves it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGRK7R3JK2EWUFZASQQ3XAYVTILA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,4.0 out of 5 stars,"works great, ready to use out of package and a great learning tool",great quality,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Aimee Hancock,/gp/profile/amzn1.account.AHMD5JGLH7AGK2BJEMS23QHSQFQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,This is even better than I thought it’d be! It’s larger than I expected and is really nice quality. Love it :),Better than expected,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Tracy Cooper,/gp/profile/amzn1.account.AF6L5WE2PKNSFGOIZ6VFTBYOIAFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 20, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews,5.0 out of 5 stars,This is the coolest book ever!,We love this book,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
pinataly11,/gp/profile/amzn1.account.AE2TETQ5DLVHUHTXRSSAEXMKVIIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 22, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,My kid loved it,"Bilingual is a plus, lovebot",Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Karen Polacek,/gp/profile/amzn1.account.AFJ73N4FB2TTPYQ56YVAE5IGKZTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,Easier than the see and see to use.,Book,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
graduaterebeca,/gp/profile/amzn1.account.AG2KTO4BYBUEMEH7ALLYF6ZGSSDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews,5.0 out of 5 stars,Love giving this as a gift for my friend's babies!,Love the features.,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
