author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Nakita Morris,/gp/profile/amzn1.account.AHMSILT4VNTLUKSKYKD4NYPAJVKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,5.0 out of 5 stars,Great game,Family night,Style: classicVerified Purchase,,1213852,17,33,Public
Jnl09,/gp/profile/amzn1.account.AGQ5LIGPKBVN5MNYBY6GVHWQGXGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 3, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,5.0 out of 5 stars,We love this game!,Classic!,Style: classicVerified Purchase,,1700949,18,24,Public
Maria,/gp/profile/amzn1.account.AEESGDOWZAQOTPLHQ4TBABHTHTQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,5.0 out of 5 stars,Bought as a Christmas gift and they use it for family time...  Best way to play.,Great Game,Style: classicVerified Purchase,,1377673,28,45,Public
Rosalindaprice,/gp/profile/amzn1.account.AGRIBXSAFLXQKK6CCPHRWBUNTXOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,4.0 out of 5 stars,Can't wait to play with my granddaughter with it!,Great,Style: classicVerified Purchase,,522676,40,83,Public
Angie Chronister,/gp/profile/amzn1.account.AEBKQ36KZQ67HRFQSELUDKDPMMFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,5.0 out of 5 stars,Item as described...bought for a gift.,Arrived quickly!,Style: classicVerified Purchase,,555590,34,69,Public
Momof2Boys,/gp/profile/amzn1.account.AFVBKANLHEIKFQOPDBXVIQLQ2ZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,5.0 out of 5 stars,Son's favorite family night game!,Classic game,Style: classicVerified Purchase,,1168675,51,54,Public
literaturally in love,/gp/profile/amzn1.account.AHSIMKP3LQ5XN5F4452WRJAIB6NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,5.0 out of 5 stars,Great value good condition,Great value,Style: classicVerified Purchase,,12830901,1,15,Public
Krista Opperman,/gp/profile/amzn1.account.AEQYGIGUWAWZ7AHWW7EPL4AAZQ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53,5.0 out of 5 stars,Classic game that I can now share with my kids!,Classic,Style: classicVerified Purchase,,1322380,13,66,Public
Amazon Customer,/gp/profile/amzn1.account.AEG2GS4WZP7EKH3Z5GGB7HED7OQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,3.0 out of 5 stars,If you want a faster version of the original game this is it.,Three Stars,Style: classicVerified Purchase,,3188581,3,39,Public
cindy cruver,/gp/profile/amzn1.account.AEFWXB45CDDLRTE4BEOES7ENFMJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,Good deal for a fun game!,I like it!,Style: classicVerified Purchase,,2572159,80,183,Public
Marsha R. DiRienzo,/gp/profile/amzn1.account.AGSCNOP6T6JFSVWS4UZEK3Y4BCVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,PLAYED IT AS A KID AND LOVE IT,nice,Style: classicVerified Purchase,,62593673,2,12,Public
Debbie,/gp/profile/amzn1.account.AGZ2GYK7C2BA6M2WMHHD5N6JLPNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,Easy game to play with my grandchildren. They live it,Nice family game,Style: classicVerified Purchase,,1106270,17,89,Public
Amazon Customer,/gp/profile/amzn1.account.AFVUNRSTBWTAHBJKP3WARS5MLPJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,MY daughter likes the game,Five Stars,Style: classicVerified Purchase,One person found this helpful,8910676,2,21,Public
Amazon Customer,/gp/profile/amzn1.account.AF2CVHWNJUGDK7VBBSJF6PIZCLPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,Family nights,Fun with kids,Style: classicVerified Purchase,,287579,68,316,Public
Daisy Days,/gp/profile/amzn1.account.AEPYQ3KLVUX4QVX4X4QA6NKI7IFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,Well made and packaged.  Great buy.  Fun game.,A+,Style: classicVerified Purchase,,928714,15,112,Public
Alexander Enfroy,/gp/profile/amzn1.account.AGJUL3PGMHAMDRGLRGJRKVAYADJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,👍,👍,Style: classicVerified Purchase,,2753042,6,40,Public
April Jolly,/gp/profile/amzn1.account.AFKSVBC7WU73CIHGRNBJ2MXV3SHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,Great game and came in perfect condition!,Great game for all ages,Style: classicVerified Purchase,,6933703,12,17,Public
Amazon Customer,/gp/profile/amzn1.account.AGXUPAJLMOGCQG25BS6DWR6A6SYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54,5.0 out of 5 stars,Got delivered super fast and it's one of our favorites,Love this version of the game!,Style: classicVerified Purchase,,7996169,4,30,Public
V.K.,/gp/profile/amzn1.account.AF5DUZ52GIKKFXHRKH2ONNACXFRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,Nice game,Nice game for kids...,Style: classicVerified Purchase,,78244060,1,18,Public
Kimberly Rodriguez,/gp/profile/amzn1.account.AHET6B7OWWIUUSESTUEM2JJU7ULQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,Good,Kim,Style: classicVerified Purchase,,1811516,12,26,Public
Meghan Wagley,/gp/profile/amzn1.account.AHBJI73RD6AQT5ZAFRV4HJOV644Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,Got it when it was on sale and even my young teens like to play,Great game,Style: classicVerified Purchase,,497536,30,232,Public
Cheryl Nelson,/gp/profile/amzn1.account.AFZ7X5G6KZETKX7SH25UTVWXYNHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,The giftees lobed it. Made a hit.,Nice purchase,Style: classicVerified Purchase,,605265,35,52,Public
jhawk2703,/gp/profile/amzn1.account.AHIQTWCKNOBVELGQHGQY6IPJDVLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,Great game great service!!!,Great game great service!!!,Style: classicVerified Purchase,,419408,72,174,Public
keysha sterling,/gp/profile/amzn1.account.AHOZMJH3HYXGGLYBTALJKKRA24KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,Love it.me and my daughter had a ball playing together.,It's fun,Style: classicVerified Purchase,,13396656,2,18,Public
Amazon Customer,/gp/profile/amzn1.account.AHDIAHSMBDHFKN26RKOQHZJBSNWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,My grandkids love this game. All ages!,Great family game,Style: classicVerified Purchase,,2291656,19,13,Public
Theresa,/gp/profile/amzn1.account.AHW6JIAJAOKQF2EYNKPNC2RLX7IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,1.0 out of 5 stars,Not even like the original at all.  New rules and new card instructions with less Game pieces.,Not the original,Style: classicVerified Purchase,One person found this helpful,277954,76,92,Public
Avid Reader,/gp/profile/amzn1.account.AHZKNC5TNWBDTSGRFBCSN7FLL37Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,Everything,Price,Style: classicVerified Purchase,,205020,68,230,Public
carol beckim,/gp/profile/amzn1.account.AFCHCMS4SIF4KKYH74TACVOBLAEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55,5.0 out of 5 stars,"Exactly as described, shipped fast","Exactly as described, shipped fast",Style: classicVerified Purchase,,12543234,2,10,Public
Maggie Brennen,/gp/profile/amzn1.account.AFS2NZPZ5KR5IY3G5W3BO63C4Q2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,I got this game for my 6 year old son for Christmas and he loves it.  He had no trouble learning how to play.,Great Christmas gift for young game lover.,Style: classicVerified Purchase,,6542878,5,5,Public
Carolyn Olivier,/gp/profile/amzn1.account.AFTRPSWWUVBZ3IAUPROE77XVIRBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,1.0 out of 5 stars,They don't even have get our of start on any of the cards. So frustrating. Want to return it.,No get out of start,Style: classicVerified Purchase,One person found this helpful,2854174,8,42,Public
the Jacobs clan,/gp/profile/amzn1.account.AGRGIOCSMHTSEY2QJCLCC5HV6OXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,Grandkids loved the game,Grandkids loved the game,Style: classicVerified Purchase,,8937121,4,15,Public
L Casab,/gp/profile/amzn1.account.AGW62XYZIKESROWUYGFJ6QJWN74A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,"Fun game , easy for young children to play",Fun Game,Style: classicVerified Purchase,,19129642,0,14,Public
Jannell Maciel,/gp/profile/amzn1.account.AFZFABELVZDE2IUK5QJUFRCUX7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,My kids love this game!!!,Great,Style: classicVerified Purchase,,2864735,29,63,Public
Jerry  B,/gp/profile/amzn1.account.AHDZ3CGJAO4AVEWZOVNX65Y665IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,I bought this for my granddaughter.  She absolutely loves it.,I bought this for my granddaughter.  She absolutely loves it.,Style: classicVerified Purchase,,6122299,0,15,Public
Charli Stewart,/gp/profile/amzn1.account.AEMSAS7KYMKTML6GI22NVKPF4XTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,Sorry! is such a great classic game that’s a fun way to spend time with family and/or friends!,"An oldie, but such a goodie!",Style: classicVerified Purchase,,1511703,17,42,Public
carina,/gp/profile/amzn1.account.AEH2OBLXQS3KHXATHOC7B5AG4XIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,"Great game, great price!",Love,Style: classicVerified Purchase,,62593673,0,2,Public
Cherita,/gp/profile/amzn1.account.AFAH35CNCKBFUII6KHFERFOT3VKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 30, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,1.0 out of 5 stars,"I only received 3 of the 4 pawns you're supposed to have, I will most definitely be sending this game back to the seller.  How crazy, and not to mention annoying!",GAME WAS NOT COMPLETE WITH ALL 4 PAWNS!!,Style: classicVerified Purchase,,16675265,0,19,Public
LizHenderson,/gp/profile/amzn1.account.AHW44BYZO7Y52HG75IKP7KKE4EQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56,5.0 out of 5 stars,"Great game, perfect condition",Great game,Style: classicVerified Purchase,,203325,80,182,Public
Gary W.,/gp/profile/amzn1.account.AEMVLHAI25PC42XIUOT4RAZ5V6KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,Gift for someone else,Gift,Style: classicVerified Purchase,,4350918,9,14,Public
Autumn M.,/gp/profile/amzn1.account.AFJ6V2UV3DFQGEIAH56PBWJ4QLKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,3.0 out of 5 stars,"Only uses 3 pawns instead of 4, so it’s not the same",Only 3 Pawns?,Style: classicVerified Purchase,,78848821,11,29,Public
Amazon Customer,/gp/profile/amzn1.account.AEBC5NRLDTO4SZ7R7K2BM7WLA5XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,4.0 out of 5 stars,Works like the original game but this is a generic board.,It works,Style: classicVerified Purchase,,2564355,12,40,Public
linda miles,/gp/profile/amzn1.account.AGVIJLQIAAPOEBJSDQEQSE7FQVOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,Gave as a gift. Big hit.great cost,She loved it,Style: classicVerified Purchase,,1806941,12,94,Public
Jennie Ortiz,/gp/profile/amzn1.account.AFCC2P434HOVET6XNXHSNQLP22DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,great game kids love it,its a gift for my granddaughters,Style: classicVerified Purchase,,2610342,9,35,Public
Rebecca,/gp/profile/amzn1.account.AHCESANYEE5IBIOZLWKMCOGWPVCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,Family fun,Perfect,Style: classicVerified Purchase,,2814806,4,74,Public
Michael D,/gp/profile/amzn1.account.AGAQU62GOKV3SYJAKA65PMI5Y6PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,Fun game I keep this one in camper.,Sorrrry,Style: classicVerified Purchase,,2093450,7,56,Public
Christina Velilla,/gp/profile/amzn1.account.AFOGMTR45ZV2FVIIU5VSZSDSYVGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,Daughter loves it,Thank you,Style: classicVerified Purchase,,12804146,2,11,Public
Shanté L,/gp/profile/amzn1.account.AE5CL7GR4HQA5DNUWJ4LIDQUAJXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,Haven’t played this game since I was a kid and I bought it to play with my daughter and she loved it!,Great game!,Style: classicVerified Purchase,,3863850,18,27,Public
LunaFendi,/gp/profile/amzn1.account.AFFTDGMAWELQONWYL544BYINF6SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2019",1,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57,5.0 out of 5 stars,Cool fun game,My cat loves it:D,Style: classicVerified Purchase,,8395,569,332,Public
Jen Limehouse,/gp/profile/amzn1.account.AECT4WTY464ZK5L2UNQ3MIUS6VCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,Fun,Good Game,Style: classicVerified Purchase,,5178476,3,24,Public
Oscar Munoz,/gp/profile/amzn1.account.AFIRILEM7IBTI6Z7Z6MSUELQOL7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,Bought for a 6 year old he loved it. Came in with no dents on the box.,Perfect gift,Style: classicVerified Purchase,,78820926,12,20,Public
Emma,/gp/profile/amzn1.account.AELZJMVIY66QZLGF7IBWS2RI65SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,4.0 out of 5 stars,Updated version only has three pawns per color. Designed to move faster I guess. Going to also purchase the vintage to get the really “sorry!” experience,Fun but only 3 pieces per color,Style: classicVerified Purchase,,506790,47,74,Public
Matthew Arnold Rowley,/gp/profile/amzn1.account.AFBBBHALQTCTFVRK3LIMHU4NDP3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,Arrived brand new,Great,Style: classicVerified Purchase,,15961974,2,12,Public
Carol Buch,/gp/profile/amzn1.account.AFF4425JHEU4O2LJFENDUGHDFZOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,Granddaughter was VERY excited to receive it as one of her Christmas gifts!!,Great gift,Style: classicVerified Purchase,,955644,25,84,Public
Amazon Customer,/gp/profile/amzn1.account.AEGY5YJKMBN557GB3WWANWTBFWXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,My granddaughter loves this game!,Fun game!,Style: classicVerified Purchase,,177690,80,63,Public
Sara W,/gp/profile/amzn1.account.AEKTFRXMRKPKJJSR6E5IGKY54D3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,"A classic, fun game!",Classic!,Style: classicVerified Purchase,,4190570,2,62,Public
Mark,/gp/profile/amzn1.account.AGIWE2GZZ3CCA65SLN3PEHJOYXUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58,5.0 out of 5 stars,Classic game.  Fun,Classic game,Style: classicVerified Purchase,,101518,87,233,Public
