author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
brandon,/gp/profile/amzn1.account.AH5HDS4VVLTBJKDAIGFMMJN4WMVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews,5.0 out of 5 stars,Nephew loved it!,Great price!,Verified Purchase,,11741760,12,166,Public
Aaron Moore,/gp/profile/amzn1.account.AG6GZM6ZSQNKYEVCQ27JHYMZ4KFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews,5.0 out of 5 stars,If was a gift for my 5 year old. Pretty easy for her to learn. One of her favorite games now !,5 year old loves it,Verified Purchase,,78816451,,,
Brandi Hudson,/gp/profile/amzn1.account.AF3ZGN4YGJ2MLA4UBXHAZYBWJRAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,"My kid's love it, gives us a good family quality time game. An teaches them to slow down and think of a good strategy.","Great way to send family time, without electronics.",Verified Purchase,,9523822,7,39,Public
Juanita Seale,/gp/profile/amzn1.account.AGVYRJKDYC662NG25HBWJXYHDJOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,4.0 out of 5 stars,Easy to put together. The kids love it.,Love it.,Verified Purchase,,6434186,44,272,Public
CharlieBrown,/gp/profile/amzn1.account.AFS4T6FZSPQC4TXT7Q3LGCSJIMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,Great game for the price. Nice entertainment for kids.,"Easy, inexpensive, fun",Verified Purchase,,1981425,10,34,Public
Kindle Customer,/gp/profile/amzn1.account.AGDWQGGR3EP2YOVFNN6XH6TL5Q5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,1.0 out of 5 stars,Not happy. Missing the yellow pieces. Bought this for the children to use at our bar and was embarrassing when they opened it and pieces are missing.,Missing the yellow pieces!,Verified Purchase,,190990,35,38,Public
Karen Chu,/gp/profile/amzn1.account.AHTWEEHFD7QQRDCATNNWE7T2QWEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,Very easy for kids to put Toby themselves. The size is great for the little one to grasp. They enjoy playing it with friends!!,Classic game great quality!!,Verified Purchase,,5449092,15,39,Public
Crunch,/gp/profile/amzn1.account.AHAK3JSX6GMYTOTX36OQIPINYPEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 13, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,OLD SCHOOL AS YOU CAN GET!  KIDS LOVE IT.,GET EXACTLY WHAT IS EXPECTED,Verified Purchase,,62593673,33,64,Public
Kindle Customer,/gp/profile/amzn1.account.AFZASFNWMGIQ5ATLB4OTJQTIRAPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,Great classic family game.,Classic family fun,Verified Purchase,,873090,24,57,Public
Damian,/gp/profile/amzn1.account.AGXQ2QPVPW62XRRALQGQ7GXOPHIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,Good buy,Good buy,Verified Purchase,,78681764,,,
J & C,/gp/profile/amzn1.account.AEBQ5NZOKICGAXJDNFJUYKDXKU2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,I was looking for family games for Christmas that our young kids could join in on and remembered this game from my childhood. It's the same heavy duty build nothing cheap feeling about it. It was easy to put together and the best part my 1 & 3 yr old love to play with mom and dad,Classic family game great for all ages,Verified Purchase,One person found this helpful,2348047,4,42,Public
Joe_OH.IO,/gp/profile/amzn1.account.AHX4FUQR4CBGLLYN665DOGAQ74HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews,5.0 out of 5 stars,"Fun game, not real durable, but works like the one I played when I was a child.",Great price,Verified Purchase,,8737846,8,22,Public
Amazon Customer,/gp/profile/amzn1.account.AEM5KOSBMOBVM4SPEWWCCSMUWULA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,comes just as described,All time classic,Verified Purchase,,795330,,,
Alex U.,/gp/profile/amzn1.account.AEQA4W2CWOJGTZVMMFKAD4PODJYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,4.0 out of 5 stars,Nice,Nice,Verified Purchase,,77666,19,51,Public
Dewayne Jackson,/gp/profile/amzn1.account.AELMVVGRTXV4YHOVD4NUQ2KNVOTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Love it,Love it,Verified Purchase,,62593673,75,76,Public
Pleased Customer,/gp/profile/amzn1.account.AGC2PSR45ZZXPQY4L4F2AKUFZXYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Great game,Kids love it,Verified Purchase,,78954651,3,45,Public
April G,/gp/profile/amzn1.account.AEJUKQWRFHVA4FH7YZBKHVL2HUQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Not as great as the classic but it’s still fun for my nephews and nieces. Such a fun game!,Great game...and no batteries required. Go figure!,Verified Purchase,,848704,12,62,Public
Joel Berberena,/gp/profile/amzn1.account.AE3HO2S2IFY42Q7FNWASLMDTRTKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,4.0 out of 5 stars,"Tons of fun for the kids, but it is very thin plastic compared to the ones made years ago.  I do not expect it to last.",Tons of fun for the kids,Verified Purchase,2 people found this helpful,5363139,55,222,Public
Amazon Customer,/gp/profile/amzn1.account.AH2NGCNP7EQ7ZTYFU3HXYQQBYT2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 11, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Looks like good quality-Christmas gift,Looks like good quality-Christmas gift,Verified Purchase,,78788803,33,59,Public
Lovely,/gp/profile/amzn1.account.AGMVQAVY7VCY5YQUVJDDL2CG5MMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Game is fun and simple,Fun Mom,Verified Purchase,,11260949,17,56,Public
frequent customer,/gp/profile/amzn1.account.AEE22MZADSJGU467CAXFJZP3QF6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,Nice product,Children love the game.,Verified Purchase,,5500960,64,74,Public
Kaytarra Correa,/gp/profile/amzn1.account.AGFKJXOFQSUPBMTODLGTK56IE75A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews,5.0 out of 5 stars,"It's easy to assemble, my son and his cousins love to play!",Fun simple game,Verified Purchase,,779786,6,20,Public
Kelley WIlson,/gp/profile/amzn1.account.AHTY3V64FKUK2RLTTVBKJZ6AR74A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,I had this game as a child and bought it for my Grandson for his birthday!  He loves it!,Great Game!,Verified Purchase,,306812,0,0,Public
Mars Bars,/gp/profile/amzn1.account.AEZMFUUQ4UKXKR7VZN2ILWVHXUPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2017",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever. My daughter and I love to battle and this is one fun way for us to do it. We like to play for long period of time while trash talking.,Super fun!! Love it!!!,Verified Purchase,One person found this helpful,204443,"4,612",591,Public
TSC,/gp/profile/amzn1.account.AG7U3ZTIWRDUNFH4PS6TBNGEGUHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,It’s 100% as described and as shown in the pictures...not the same quality as the original ones from my childhood though.,As described,Verified Purchase,,2369645,264,226,Public
DR DEADPOOL,/gp/profile/amzn1.account.AEAILWO5FBPHTII5ZY732OYDDHSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2016",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,"Modern kids may play with iPhones and iPads all day, but love to play games like this in the evenings with their family. They were a big seller back in the day for a reason. They're fun.",My kid loves this,Verified Purchase,2 people found this helpful,6796619,25,123,Public
Mandy J. Parker,/gp/profile/amzn1.account.AFYVLFCTIKYUFUNSJHORA4AS6IVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,"Great toy ,my 6 and 8 years old kids love to play it. Good quality and easy to play .",Great,Verified Purchase,,2888668,58,66,Public
Heather,/gp/profile/amzn1.account.AFG7EBBGLDAHQLK4K6EWQXCBJNMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,"My son requested this game for Christmas, he loves it. He is a connect 4 jedi! 😂",Great gift!,Verified Purchase,,62593673,,,
JCA89Ai65895589,/gp/profile/amzn1.account.AGM2UHHPR456POIXIKK5F4ZZSJTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Lite Weight but too big for a carrry on bag.,I will buy again if needed.,Verified Purchase,,651133,970,566,Public
Georgia Ann Hampton,/gp/profile/amzn1.account.AGPTL2LL3QOONC67H4TFZYN3JGWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 10, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,"My granddaughters and I love playing ""Connect Four""!  It is more challenging than you might expect.",Connect Four is a Classic!,Verified Purchase,,814353,75,82,Public
Keith Romig,/gp/profile/amzn1.account.AESO7GYV44PI6GJIDN5RVRWKWQAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,Grandkids liked the game,Connect,Verified Purchase,,314776,12,28,Public
Jean,/gp/profile/amzn1.account.AFMA6UOZLOXQZUGKT2Q7UTMHUXJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews,5.0 out of 5 stars,My 6 year old loves this classic game. The package was delivered with no issues and the game set is in mint condition.,Love it,Verified Purchase,,3117756,24,57,Public
Stephanie,/gp/profile/amzn1.account.AE2A2W4S63K7OKTPOOIAEGUD5P7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Our kids and I love this game.  Easy enough for our 4 year old and entertaining enough for my husband and I.  A real classic.,Our kids and I love this game,Verified Purchase,,2740141,12,69,Public
Veronica,/gp/profile/amzn1.account.AG33O752I44WBWDIFVRI242AGCVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,My son enjoyed playing,Family fun,Verified Purchase,,917282,,,
RoxanneC504,/gp/profile/amzn1.account.AFT2UBYDQW53BKHATKSUMBXXEY2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,good buy my 4 year old loves it,good purchase,Verified Purchase,,4489011,5,49,Public
sunbean72,/gp/profile/amzn1.account.AEWYYETW36GZ3XGGFNPADAMWXFSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2018",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,durable and fun. Good to have the kids play when we want a quick game that unlike monopoly or sorry can only take a few minutes to play.,fun for all ages,Verified Purchase,,7285606,18,75,Public
Sarah,/gp/profile/amzn1.account.AFTR5NAUBEJSJIX4HVCQNKEKCIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2015",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,4.0 out of 5 stars,"I will write this review from the perspective of my 2 and 4 year old. We like it but we do not really understand the concept of how to play. We like to make pictures with the ""coins"", but fight over the game overall. I think we will be ready to play this game when we are a little older, but glad mommy bought it for us.",Great for Older Kids,Verified Purchase,,7682647,,,
Hindsight,/gp/profile/amzn1.account.AHCOVVI5UW27VBXGL4NPTMDTVC3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 20, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Love this game! Even when one child plays by herself she has fun!,Good fun,Verified Purchase,,62593673,3,32,Public
Minisha T. Walker,/gp/profile/amzn1.account.AGUXHE6XXP4QJMCOAAMILV7BNUGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 1, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Perfect for rainy days 😊,The kids love it,Verified Purchase,,1109062,10,57,Public
April Harris,/gp/profile/amzn1.account.AGEHZRN5YD3JL53LCWAWZQ4UI5LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my 3 yr old son who lost some of his fine motor skills due to ongoing cancer treatments. This was great for redeveloping his pincher grasp as well as helping identify colors and sort. Great learning toy.,Fine motor development,Verified Purchase,,170747,"22,603","2,555",Public
Amazon Customer,/gp/profile/amzn1.account.AEZD3OKPVPM7WHA7IZUEVBI2CVMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,5.0 out of 5 stars,Nice,Enjoyed,Verified Purchase,,191008,,,
Marmik,/gp/profile/amzn1.account.AGJLD6TIEZLZCPKO6ICGOX6AT3RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,4.0 out of 5 stars,Very good game for 4-5 years old.,Very good for ids,Verified Purchase,,1897077,,,
Jerry G.,/gp/profile/amzn1.account.AEJQF6CGEWPURDEXIV4BEHC2T6TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,"I play this toy with my 6 year old son and my wife, we all like it. It's simple to play and full of fun",It's a good toy for family,Verified Purchase,,4682,0,31,Public
Amazon Customer,/gp/profile/amzn1.account.AFUOTTNAAT32XFXZ5N7P74BXCSGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Grandson loves playing game! Hours of giggling and smiles together.,Good purchase,Verified Purchase,,5353100,0,22,Public
Mario hughes,/gp/profile/amzn1.account.AH243TMC67GPBP3LVE2AQWGVLAWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,A good strategy Builder,Pretty sneaky sis,Verified Purchase,,237084,17,135,Public
Liza,/gp/profile/amzn1.account.AFSL7L35EZYJE3GDJIMWIV4V7PGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Soooo much fun.,Fun,Verified Purchase,,2986194,15,31,Public
#amazoncustomer,/gp/profile/amzn1.account.AEINLJH7KQDYIGZ5CU3KYYJTDKFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Good time pass,Fun game,Verified Purchase,,3597080,,,
Amazon Customer Mary,/gp/profile/amzn1.account.AE4BCSQ3FUJX2CSQYZZ4W4GKKU6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Bought this as a game to have here at my house for my grandkids to play with,Entertaining game,Verified Purchase,,1474648,,,
pao,/gp/profile/amzn1.account.AE4VDHY3EDNOTZCSQ7H4KKQKYVNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Exactly as described and durable,Buy this,Verified Purchase,,236567,2,11,Public
Amazon Customer,/gp/profile/amzn1.account.AFPYH4ASTTG5D37QYSN4L6KO352A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Enjoyable game,Love it,Verified Purchase,,8436454,2,24,Public
D. Petrosky,/gp/profile/amzn1.account.AGA2KEH7EV3TN5TEJKJXT3QKR32Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 3, 2019",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,kids loved it and as did adults,"fun, easy, durable game",Verified Purchase,,2152825,,,
Yvette,/gp/profile/amzn1.account.AEHC2G26IFAHVEOZB3NBKKCNZ6FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2020",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,5.0 out of 5 stars,Loved playoff g this with the kids. Looking into buying the life size game,Fun,Verified Purchase,,8887264,6,44,Public
Ms. Bea Haven,/gp/profile/amzn1.account.AHNUGRKZEPAK2POIVIRHK3MQBLVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2015",0,0,https://www.amazon.com/Hasbro-A5640-Connect-4-Game/product-reviews/B00D8STBHY/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&reviewerType=all_reviews,4.0 out of 5 stars,"There's a reason this game is a perennial family favorite: the play is simple enough for very young children to understand, but playing well can challenge even adults. You don't need much space to play: a small table or, if you're traveling, a cookie sheet on a player's lap in the back seat of the car will do.",Fun for all ages,Verified Purchase,,1259407,2,16,Public
